Lat,Long,CrimeCount
-2.145661,53.556664,1
-2.145579,53.620598,1
-2.14556,53.619303,1
-2.145536,53.375025,1
-2.145519,53.594478,2
-2.145465,53.5304,1
-2.145431,53.406126,1
-2.145406,53.592312,1
-2.145368,53.528459,5
-2.145361,53.605516,1
-2.145337,53.510572,2
-2.145336,53.554327,1
-2.145306,53.593786,1
-2.145289,53.60201,3
-2.145277,53.537034,2
-2.145235,53.599539,1
-2.14523,53.624544,1
-2.145205,53.406009,1
-2.145184,53.514338,2
-2.145176,53.595629,4
-2.144986,53.407825,1
-2.144948,53.621821,2
-2.144944,53.408688,1
-2.144923,53.473271,4
-2.14491,53.623816,1
-2.144909,53.619089,1
-2.144891,53.622639,1
-2.144867,53.545124,2
-2.144802,53.406972,4
-2.144759,53.606227,1
-2.144727,53.605858,2
-2.144709,53.534239,2
-2.144702,53.386289,1
-2.144693,53.551605,2
-2.144673,53.514878,2
-2.144671,53.479006,3
-2.144662,53.515993,1
-2.144649,53.55191,2
-2.144599,53.479922,6
-2.144586,53.538059,1
-2.144583,53.612168,2
-2.144566,53.620617,1
-2.144482,53.600501,1
-2.144469,53.3973,4
-2.144456,53.530788,1
-2.144385,53.624958,5
-2.144358,53.546311,3
-2.144358,53.408941,3
-2.144343,53.391116,1
-2.144304,53.393175,3
-2.144299,53.613202,1
-2.14427,53.595936,1
-2.144267,53.519499,1
-2.144168,53.455016,1
-2.144122,53.512353,1
-2.144099,53.536883,2
-2.144085,53.554814,2
-2.144085,53.51052,2
-2.144084,53.408132,1
-2.144012,53.626478,1
-2.144008,53.474431,3
-2.144002,53.406029,2
-2.143997,53.484435,1
-2.143991,53.607135,2
-2.143968,53.622559,1
-2.143962,53.598462,3
-2.143957,53.62806,1
-2.143912,53.477137,1
-2.143885,53.611486,1
-2.143881,53.592628,2
-2.143879,53.409606,1
-2.143858,53.594714,1
-2.143793,53.544415,1
-2.143754,53.621912,2
-2.143749,53.544721,2
-2.14373,53.596853,1
-2.143706,53.625364,3
-2.143692,53.612466,1
-2.143567,53.397454,4
-2.143563,53.556765,1
-2.14356,53.604772,4
-2.14356,53.613562,4
-2.143549,53.619432,2
-2.143535,53.486054,1
-2.143516,53.480472,2
-2.143439,53.417544,12
-2.143433,53.607298,4
-2.143421,53.546051,5
-2.143387,53.611675,2
-2.143372,53.393203,1
-2.143369,53.619657,1
-2.143313,53.415845,2
-2.143308,53.534843,4
-2.143244,53.54269,2
-2.143233,53.530529,2
-2.143232,53.632726,4
-2.143223,53.554213,2
-2.14322,53.553404,1
-2.143199,53.609797,1
-2.143185,53.619073,1
-2.143082,53.405293,7
-2.143069,53.455224,1
-2.143038,53.521882,1
-2.143014,53.626569,1
-2.142993,53.401203,3
-2.142992,53.530646,1
-2.142969,53.48343,1
-2.142948,53.611487,1
-2.142934,53.526736,6
-2.142928,53.386165,1
-2.142866,53.623055,1
-2.142837,53.448798,1
-2.142806,53.4127,1
-2.142759,53.627037,1
-2.142696,53.406938,1
-2.142621,53.608764,3
-2.142591,53.411379,4
-2.142559,53.40639,4
-2.142548,53.407666,1
-2.142491,53.610283,1
-2.142446,53.547698,2
-2.142422,53.392422,1
-2.142392,53.594626,2
-2.142387,53.480698,2
-2.142327,53.606742,2
-2.142305,53.609088,2
-2.142284,53.611658,2
-2.142268,53.499295,1
-2.142262,53.59183,1
-2.142249,53.417006,1
-2.142212,53.514009,2
-2.142199,53.613492,1
-2.142189,53.385564,1
-2.142065,53.600639,1
-2.142011,53.544067,4
-2.142011,53.629339,4
-2.141988,53.406642,1
-2.141955,53.482245,1
-2.141949,53.521093,1
-2.141948,53.628692,1
-2.141877,53.508392,1
-2.141776,53.545955,1
-2.141726,53.404764,1
-2.141711,53.41813,1
-2.141707,53.552525,1
-2.141696,53.535501,2
-2.141685,53.595381,1
-2.141676,53.480007,1
-2.141597,53.392863,1
-2.141589,53.625528,3
-2.141538,53.483863,1
-2.141402,53.610185,1
-2.141358,53.456745,4
-2.141271,53.629807,5
-2.141258,53.508357,1
-2.141243,53.449411,1
-2.141194,53.520698,8
-2.141187,53.554836,4
-2.141183,53.485625,1
-2.14116,53.546719,1
-2.141105,53.539259,1
-2.141039,53.628126,2
-2.141036,53.609197,1
-2.141021,53.613682,2
-2.140977,53.541587,1
-2.140961,53.514209,4
-2.140935,53.483729,1
-2.140916,53.473536,2
-2.140885,53.400513,1
-2.14085,53.417043,1
-2.14081,53.532239,1
-2.140802,53.407075,1
-2.140796,53.537201,1
-2.140774,53.530433,2
-2.140756,53.5524,1
-2.140753,53.6058,2
-2.140679,53.406527,1
-2.140658,53.522955,1
-2.140647,53.610483,1
-2.14063,53.450679,1
-2.140618,53.428989,1
-2.140605,53.415803,1
-2.140595,53.612991,1
-2.140577,53.53943,3
-2.140564,53.526289,1
-2.140559,53.388164,2
-2.140552,53.600057,6
-2.140552,53.404487,6
-2.140517,53.521256,2
-2.140508,53.627543,2
-2.140437,53.433403,2
-2.140374,53.528321,1
-2.140366,53.430077,4
-2.140358,53.432208,2
-2.140314,53.628559,2
-2.140254,53.405359,6
-2.14021,53.538002,1
-2.140108,53.630141,2
-2.140099,53.431291,1
-2.140094,53.484683,1
-2.140039,53.545579,16
-2.140021,53.521832,1
-2.139858,53.403822,1
-2.139831,53.409404,5
-2.139783,53.636963,6
-2.139782,53.522596,1
-2.139777,53.539297,1
-2.139759,53.606925,1
-2.139752,53.554487,1
-2.139721,53.485663,1
-2.139674,53.549184,1
-2.13967,53.406169,1
-2.139643,53.612983,1
-2.139598,53.603905,1
-2.139583,53.622322,2
-2.139516,53.551728,1
-2.139495,53.604705,1
-2.139489,53.424389,1
-2.13941,53.40483,1
-2.139386,53.544169,1
-2.13938,53.519514,1
-2.139372,53.55837,3
-2.139357,53.526147,2
-2.13932,53.386466,1
-2.139308,53.626133,3
-2.139285,53.522633,4
-2.139267,53.526498,1
-2.139259,53.633971,3
-2.139244,53.611222,3
-2.139169,53.400111,3
-2.139164,53.61452,1
-2.139138,53.390466,3
-2.139089,53.398619,1
-2.139076,53.394727,1
-2.139052,53.479273,1
-2.139025,53.553957,2
-2.139022,53.396588,1
-2.13901,53.535361,2
-2.138945,53.520215,2
-2.138911,53.509951,3
-2.138896,53.385622,1
-2.138808,53.404516,1
-2.138798,53.539693,4
-2.13874,53.618736,1
-2.138712,53.527388,3
-2.138666,53.522562,1
-2.138655,53.390035,5
-2.138584,53.451454,1
-2.138507,53.432372,9
-2.138503,53.52347,5
-2.138478,53.529627,1
-2.13841,53.374872,1
-2.138386,53.533851,1
-2.138372,53.474141,2
-2.138321,53.573957,1
-2.138319,53.619384,1
-2.138304,53.531775,2
-2.138226,53.563387,2
-2.138156,53.4307,2
-2.138148,53.636507,2
-2.138145,53.538615,1
-2.138118,53.608913,5
-2.138118,53.456147,5
-2.138102,53.520782,3
-2.138101,53.432309,1
-2.138083,53.547325,1
-2.138078,53.550327,4
-2.138072,53.539424,1
-2.138066,53.629999,1
-2.138033,53.485764,4
-2.13796,53.425963,1
-2.137933,53.538256,3
-2.137879,53.63284,3
-2.137867,53.601381,4
-2.137859,53.376482,1
-2.137855,53.551289,1
-2.137844,53.515605,4
-2.137844,53.613003,4
-2.137766,53.519372,1
-2.137672,53.397533,1
-2.137604,53.520747,2
-2.137603,53.543569,1
-2.137569,53.402962,2
-2.137548,53.401147,1
-2.137436,53.631609,1
-2.137435,53.486996,1
-2.137423,53.534518,1
-2.137352,53.387008,1
-2.137347,53.431977,5
-2.137337,53.386954,1
-2.137304,53.525934,9
-2.137298,53.551874,2
-2.137181,53.529781,1
-2.137174,53.546176,1
-2.137166,53.599656,2
-2.137132,53.612383,2
-2.137122,53.48821,1
-2.137107,53.516298,1
-2.137075,53.562346,1
-2.137073,53.603539,3
-2.137073,53.389138,3
-2.137072,53.617381,1
-2.137054,53.48101,1
-2.137037,53.396572,2
-2.136978,53.611539,1
-2.136975,53.517251,1
-2.136933,53.583846,1
-2.136924,53.553061,3
-2.136912,53.535102,4
-2.1369,53.54543,1
-2.136819,53.394019,1
-2.136813,53.527759,2
-2.136813,53.532451,2
-2.136697,53.557421,12
-2.136657,53.521593,3
-2.136586,53.574463,2
-2.136583,53.423574,1
-2.136537,53.634172,1
-2.136502,53.389022,1
-2.136483,53.561151,2
-2.136453,53.622316,1
-2.136417,53.400015,1
-2.136297,53.395602,1
-2.136288,53.599172,1
-2.136284,53.635331,1
-2.136245,53.398065,7
-2.136225,53.424572,1
-2.136215,53.613931,5
-2.136143,53.563569,1
-2.136127,53.516165,2
-2.136058,53.626316,6
-2.136054,53.638999,1
-2.136009,53.526501,5
-2.136008,53.417903,1
-2.135888,53.615836,1
-2.135878,53.523374,1
-2.135864,53.650612,2
-2.135797,53.639053,2
-2.135778,53.633202,3
-2.135748,53.426173,1
-2.13574,53.621517,2
-2.135719,53.534753,1
-2.135682,53.603424,1
-2.135674,53.610354,2
-2.135625,53.425202,1
-2.135621,53.532641,4
-2.135621,53.485317,4
-2.135609,53.547732,3
-2.135609,53.552478,3
-2.135551,53.614408,1
-2.135549,53.396879,1
-2.135544,53.612152,7
-2.135541,53.427377,1
-2.13554,53.535463,4
-2.13554,53.63446,4
-2.135523,53.388493,1
-2.135488,53.434299,2
-2.135483,53.644887,1
-2.135482,53.399405,6
-2.135403,53.582239,1
-2.135383,53.406075,2
-2.135364,53.546519,1
-2.135357,53.544398,5
-2.135317,53.427719,3
-2.135298,53.473965,1
-2.135264,53.519824,1
-2.135223,53.478675,2
-2.135216,53.523761,2
-2.135189,53.53425,3
-2.13515,53.64966,1
-2.135147,53.521163,1
-2.135071,53.582437,1
-2.135057,53.596818,1
-2.135036,53.429275,2
-2.135004,53.57077,1
-2.134925,53.432385,4
-2.134921,53.426201,1
-2.134907,53.583219,1
-2.134859,53.530179,1
-2.134837,53.471026,2
-2.134832,53.388692,1
-2.134788,53.60276,1
-2.13478,53.60969,6
-2.134761,53.631972,1
-2.134743,53.631127,1
-2.134737,53.477615,3
-2.134704,53.391038,2
-2.134671,53.42345,1
-2.134596,53.432915,3
-2.134594,53.603407,1
-2.13459,53.388233,1
-2.134576,53.649993,1
-2.134549,53.622489,3
-2.134542,53.425437,1
-2.134487,53.531815,1
-2.134431,53.551976,1
-2.134407,53.492231,1
-2.134395,53.630992,1
-2.134393,53.601807,3
-2.134368,53.5228,1
-2.134311,53.623757,1
-2.134287,53.544696,1
-2.134263,53.603929,10
-2.134221,53.433464,1
-2.134215,53.631577,1
-2.134194,53.544148,1
-2.134163,53.400656,1
-2.134145,53.428503,1
-2.13413,53.533218,1
-2.134072,53.62462,1
-2.134055,53.519142,1
-2.134036,53.422588,2
-2.133955,53.625842,1
-2.133949,53.538279,1
-2.133934,53.562053,1
-2.133928,53.617349,3
-2.133917,53.618553,1
-2.133914,53.522153,4
-2.133911,53.616621,2
-2.133905,53.49091,2
-2.133847,53.596523,2
-2.133844,53.476133,1
-2.133819,53.573405,1
-2.133772,53.548894,1
-2.133764,53.455693,1
-2.133742,53.520491,2
-2.133732,53.478964,1
-2.133715,53.521507,2
-2.133695,53.615318,1
-2.133656,53.583904,1
-2.133605,53.534243,2
-2.13358,53.550359,4
-2.13356,53.395389,1
-2.133559,53.390338,1
-2.13354,53.518334,1
-2.133502,53.530208,2
-2.133498,53.433258,2
-2.133437,53.634049,2
-2.133419,53.551914,1
-2.133418,53.632998,1
-2.133311,53.575078,1
-2.133286,53.389547,1
-2.13327,53.59558,1
-2.133261,53.650228,1
-2.13326,53.645213,1
-2.133255,53.624495,1
-2.133197,53.625286,1
-2.133077,53.399767,1
-2.133063,53.491549,1
-2.133015,53.634598,1
-2.133009,53.43103,1
-2.132971,53.519791,2
-2.132971,53.452404,2
-2.132929,53.621664,4
-2.132921,53.648045,1
-2.13286,53.537246,2
-2.132848,53.528725,5
-2.132834,53.538666,1
-2.132822,53.621242,3
-2.132809,53.53544,1
-2.132775,53.611229,1
-2.132753,53.613782,5
-2.132743,53.552931,1
-2.13272,53.559924,1
-2.132647,53.454751,1
-2.132624,53.582377,1
-2.132604,53.551772,2
-2.132565,53.4911,1
-2.132564,53.544051,1
-2.132512,53.594691,1
-2.132473,53.524636,1
-2.132429,53.549003,1
-2.132406,53.401728,2
-2.132389,53.613315,2
-2.13235,53.432028,3
-2.13234,53.428612,3
-2.132278,53.432936,1
-2.132266,53.520969,1
-2.132249,53.645969,1
-2.132228,53.615085,2
-2.132171,53.543763,3
-2.132171,53.51945,3
-2.132161,53.429332,1
-2.132126,53.56307,3
-2.13208,53.620874,4
-2.13207,53.482292,1
-2.132047,53.368255,1
-2.132025,53.55028,2
-2.132022,53.617054,2
-2.13202,53.383778,13
-2.132013,53.430051,1
-2.131987,53.552383,1
-2.131974,53.475659,1
-2.131967,53.531531,1
-2.131961,53.524942,4
-2.131951,53.385827,1
-2.13195,53.487335,1
-2.131936,53.492521,1
-2.131904,53.424155,1
-2.131874,53.62278,2
-2.131871,53.398897,2
-2.131867,53.392596,1
-2.131849,53.386789,3
-2.131843,53.525652,1
-2.131817,53.488063,2
-2.131756,53.565651,1
-2.131751,53.559071,3
-2.131751,53.544645,3
-2.131719,53.544115,1
-2.131629,53.374223,1
-2.131608,53.580985,2
-2.131605,53.400452,1
-2.13159,53.521815,2
-2.131535,53.42651,8
-2.131491,53.61159,1
-2.131452,53.535756,11
-2.13144,53.424766,1
-2.13139,53.545041,2
-2.131338,53.425962,4
-2.131321,53.488639,1
-2.131315,53.550074,7
-2.1313,53.574199,1
-2.131293,53.538084,1
-2.131282,53.529482,2
-2.131263,53.615869,1
-2.131252,53.622133,4
-2.131086,53.549122,1
-2.131063,53.614691,2
-2.13106,53.443301,1
-2.131017,53.551315,1
-2.130999,53.545437,3
-2.130992,53.518876,6
-2.130857,53.572689,4
-2.130856,53.406179,1
-2.130845,53.612903,1
-2.130842,53.538471,1
-2.130771,53.530363,1
-2.130732,53.404867,1
-2.130719,53.513303,3
-2.130718,53.385613,3
-2.130691,53.543477,6
-2.130667,53.638331,1
-2.130643,53.478959,1
-2.130616,53.636506,1
-2.130604,53.52009,3
-2.130593,53.560421,1
-2.130557,53.543846,3
-2.130536,53.546812,1
-2.130515,53.510868,3
-2.130498,53.622602,2
-2.130471,53.52595,3
-2.130452,53.426547,2
-2.13042,53.548664,3
-2.130361,53.455742,7
-2.130092,53.554579,3
-2.130072,53.567819,1
-2.130008,53.52747,1
-2.129948,53.537393,8
-2.129906,53.63657,1
-2.129898,53.397811,2
-2.129879,53.618198,4
-2.129849,53.568915,2
-2.129849,53.529519,2
-2.129814,53.518329,4
-2.12981,53.521682,22
-2.129777,53.42742,3
-2.129734,53.575917,1
-2.129712,53.632786,1
-2.129691,53.418854,1
-2.129643,53.639689,1
-2.129516,53.534284,2
-2.129507,53.560772,1
-2.12946,53.486394,1
-2.129447,53.378127,1
-2.129396,53.45533,1
-2.129379,53.533825,3
-2.129358,53.546769,2
-2.129307,53.638539,2
-2.129293,53.55013,9
-2.129293,53.416706,9
-2.129272,53.518428,2
-2.129214,53.514411,3
-2.129199,53.385498,1
-2.129194,53.621443,2
-2.129192,53.526842,1
-2.129167,53.543578,1
-2.129158,53.61463,5
-2.129155,53.564107,1
-2.129134,53.478214,1
-2.129088,53.403565,1
-2.129,53.568044,1
-2.128979,53.382316,1
-2.128943,53.559146,1
-2.128934,53.387583,2
-2.128916,53.490574,1
-2.128906,53.427744,1
-2.128876,53.636077,4
-2.128863,53.542814,7
-2.128847,53.557286,1
-2.128813,53.576008,1
-2.128779,53.539893,4
-2.128754,53.477037,3
-2.128749,53.574723,1
-2.128715,53.618271,2
-2.128705,53.455986,2
-2.1287,53.518896,3
-2.128645,53.535669,6
-2.128614,53.535165,4
-2.128598,53.564629,1
-2.128585,53.639969,3
-2.12846,53.494439,2
-2.128419,53.525728,1
-2.128372,53.385499,1
-2.128364,53.512488,2
-2.128362,53.39722,1
-2.128304,53.417849,1
-2.128274,53.582364,3
-2.128147,53.520452,1
-2.128122,53.616888,1
-2.128115,53.619602,2
-2.128113,53.519382,1
-2.12811,53.428446,2
-2.128035,53.513342,2
-2.128028,53.540955,3
-2.128009,53.479968,1
-2.127994,53.524758,1
-2.127843,53.404717,1
-2.127786,53.4557,2
-2.127775,53.532254,2
-2.127775,53.381994,2
-2.127765,53.543876,2
-2.127733,53.618182,9
-2.127721,53.549359,1
-2.127703,53.543319,1
-2.127648,53.384691,3
-2.127626,53.53789,4
-2.127599,53.639035,1
-2.127578,53.486719,1
-2.127496,53.564747,1
-2.127488,53.637453,5
-2.127447,53.568684,2
-2.127373,53.519069,2
-2.127316,53.640393,1
-2.127302,53.640698,1
-2.127251,53.458298,1
-2.12719,53.638703,9
-2.127055,53.533576,1
-2.127048,53.536417,2
-2.127021,53.416583,1
-2.126982,53.549612,2
-2.126962,53.472329,1
-2.126933,53.417338,1
-2.12692,53.372566,7
-2.126852,53.641966,1
-2.12685,53.540794,1
-2.126827,53.568253,1
-2.126752,53.397024,1
-2.126738,53.523465,8
-2.126738,53.639342,8
-2.126721,53.517856,5
-2.126707,53.391792,1
-2.126592,53.570501,1
-2.126542,53.574123,2
-2.126489,53.520948,1
-2.126433,53.471889,1
-2.126387,53.522054,2
-2.126357,53.61831,2
-2.126311,53.527033,1
-2.126268,53.487152,1
-2.126263,53.48042,1
-2.126227,53.564524,1
-2.126218,53.419774,2
-2.126211,53.402274,1
-2.1262,53.540264,1
-2.12616,53.521829,1
-2.126154,53.403146,1
-2.12613,53.516994,2
-2.126129,53.638021,1
-2.126105,53.381465,1
-2.126086,53.542745,1
-2.125959,53.545559,1
-2.125952,53.456924,1
-2.125941,53.539564,6
-2.125927,53.57043,11
-2.125907,53.639747,2
-2.125876,53.375416,2
-2.125849,53.569405,1
-2.125792,53.392566,1
-2.12578,53.566439,2
-2.125768,53.455684,1
-2.125763,53.550664,1
-2.125756,53.558385,1
-2.125744,53.539195,1
-2.125658,53.515448,3
-2.12565,53.385187,3
-2.125597,53.535573,1
-2.125493,53.571697,1
-2.125468,53.548031,2
-2.125464,53.541497,1
-2.125458,53.38143,4
-2.125457,53.396378,1
-2.125435,53.516536,2
-2.12541,53.543771,1
-2.125392,53.456017,1
-2.125374,53.480385,2
-2.125372,53.433914,1
-2.125348,53.614383,1
-2.125318,53.374716,1
-2.125302,53.522325,1
-2.125278,53.53481,1
-2.125219,53.637159,3
-2.125074,53.460511,3
-2.125019,53.54414,3
-2.124938,53.383381,1
-2.124911,53.563627,1
-2.12479,53.543151,1
-2.124786,53.547106,2
-2.124741,53.37282,3
-2.12474,53.556805,1
-2.124702,53.569811,3
-2.124702,53.395183,3
-2.124698,53.639964,1
-2.124654,53.568777,1
-2.124606,53.455128,3
-2.124508,53.565461,1
-2.124471,53.383346,2
-2.124449,53.380775,2
-2.124418,53.390761,4
-2.124401,53.533957,2
-2.124325,53.615903,1
-2.124282,53.570485,1
-2.124273,53.521202,1
-2.12427,53.535745,1
-2.124266,53.518991,7
-2.124229,53.449528,1
-2.124187,53.522766,1
-2.124105,53.63903,1
-2.124,53.567016,4
-2.123998,53.453124,2
-2.123951,53.612092,2
-2.123906,53.555538,1
-2.123876,53.566135,6
-2.123769,53.421026,1
-2.123734,53.564104,2
-2.12373,53.572778,2
-2.123722,53.549453,3
-2.123712,53.478912,11
-2.123659,53.636424,1
-2.123581,53.382241,2
-2.123571,53.389144,4
-2.123551,53.54788,1
-2.123526,53.5342,1
-2.12352,53.38172,1
-2.123517,53.458518,1
-2.123471,53.432478,1
-2.123428,53.516152,1
-2.123418,53.548932,2
-2.123405,53.56521,1
-2.123345,53.394007,2
-2.123337,53.53651,4
-2.123321,53.416802,3
-2.123312,53.455435,2
-2.123255,53.472046,1
-2.123246,53.391032,1
-2.123194,53.539396,3
-2.123177,53.564482,1
-2.123134,53.637835,2
-2.123132,53.523181,3
-2.123118,53.611716,2
-2.123097,53.391599,2
-2.123074,53.38359,3
-2.123069,53.589829,1
-2.123052,53.37079,3
-2.123032,53.472936,1
-2.123018,53.556483,1
-2.122913,53.400659,1
-2.122903,53.39719,1
-2.122851,53.535378,2
-2.12281,53.547324,1
-2.122665,53.460685,4
-2.122628,53.547018,1
-2.122601,53.54798,1
-2.122577,53.539864,1
-2.12257,53.558416,1
-2.122561,53.565525,7
-2.122497,53.548726,2
-2.122479,53.469224,1
-2.122446,53.389999,4
-2.122254,53.563746,2
-2.122253,53.516503,4
-2.122143,53.378611,3
-2.12208,53.466744,3
-2.122061,53.397253,1
-2.122039,53.463139,3
-2.121994,53.41595,1
-2.121939,53.454573,1
-2.121905,53.463472,1
-2.121879,53.564591,1
-2.12187,53.456812,2
-2.121869,53.540179,1
-2.121857,53.389155,2
-2.121846,53.553248,4
-2.121787,53.50108,2
-2.121752,53.546642,1
-2.12173,53.565329,1
-2.121703,53.566416,7
-2.121699,53.559864,1
-2.121686,53.534337,1
-2.121684,53.549213,1
-2.121655,53.528827,1
-2.121652,53.396247,2
-2.121634,53.453162,1
-2.12157,53.567621,1
-2.121505,53.565796,2
-2.121492,53.545465,1
-2.121484,53.637289,2
-2.12148,53.383457,2
-2.121471,53.390872,1
-2.121434,53.38849,1
-2.121428,53.391708,2
-2.121404,53.393587,1
-2.121384,53.42884,1
-2.121311,53.39267,1
-2.121302,53.537303,1
-2.121247,53.444093,1
-2.121225,53.446889,2
-2.121224,53.525843,2
-2.121204,53.376248,2
-2.121141,53.528405,1
-2.121136,53.473765,1
-2.121046,53.378882,1
-2.12104,53.524666,1
-2.121028,53.383008,2
-2.121016,53.642979,1
-2.121012,53.536144,1
-2.120998,53.425425,1
-2.120975,53.422494,4
-2.120964,53.55617,1
-2.120955,53.389165,1
-2.120943,53.379646,1
-2.120914,53.554463,11
-2.120904,53.540522,2
-2.120868,53.570138,3
-2.120863,53.557959,2
-2.120808,53.385192,1
-2.120788,53.563442,2
-2.120734,53.523237,6
-2.120698,53.611224,1
-2.120679,53.530428,4
-2.120649,53.466844,2
-2.12058,53.416122,2
-2.120543,53.614981,1
-2.120526,53.540315,1
-2.120517,53.388428,1
-2.120513,53.562193,2
-2.120485,53.568242,1
-2.120443,53.521673,1
-2.120416,53.453685,2
-2.120403,53.369328,1
-2.120355,53.464193,1
-2.120308,53.527148,4
-2.120293,53.468795,1
-2.12025,53.52819,1
-2.120193,53.56124,1
-2.120186,53.569267,1
-2.120142,53.638836,4
-2.120094,53.467698,3
-2.120023,53.389265,2
-2.119979,53.378784,3
-2.119974,53.542617,2
-2.119866,53.4724,1
-2.11981,53.463186,2
-2.119805,53.546877,1
-2.119804,53.535669,3
-2.119804,53.530528,3
-2.119795,53.452328,1
-2.119779,53.382595,1
-2.119755,53.464966,1
-2.119742,53.390829,3
-2.119689,53.56969,3
-2.119669,53.52518,3
-2.119664,53.555587,2
-2.119654,53.381121,1
-2.119616,53.560028,1
-2.119574,53.560962,2
-2.11951,53.532955,1
-2.119476,53.467555,6
-2.119374,53.382883,1
-2.119291,53.380052,2
-2.119286,53.474809,1
-2.119209,53.383054,1
-2.119203,53.611459,2
-2.119188,53.536703,1
-2.119139,53.390182,3
-2.119139,53.476238,3
-2.119131,53.559318,2
-2.119116,53.527005,1
-2.119022,53.423961,4
-2.119022,53.370129,4
-2.119015,53.394236,1
-2.118835,53.464473,1
-2.118833,53.571453,1
-2.118786,53.549395,2
-2.118775,53.550618,2
-2.118761,53.384277,2
-2.118749,53.638343,2
-2.118733,53.530502,1
-2.118718,53.535958,1
-2.118701,53.486656,1
-2.118663,53.392034,5
-2.118633,53.527149,2
-2.118507,53.460527,17
-2.118484,53.565314,6
-2.118457,53.534115,4
-2.118453,53.554375,1
-2.118401,53.627297,2
-2.118401,53.379019,2
-2.118356,53.562833,1
-2.118304,53.398408,1
-2.118301,53.380799,3
-2.118223,53.396116,5
-2.118176,53.417293,2
-2.118165,53.396898,1
-2.118163,53.526116,2
-2.118109,53.528426,2
-2.118067,53.545989,15
-2.118056,53.531105,1
-2.118044,53.526673,1
-2.11803,53.559778,1
-2.118016,53.549063,1
-2.11791,53.462281,1
-2.117885,53.453202,2
-2.117861,53.390498,2
-2.117836,53.571337,1
-2.11783,53.541891,1
-2.11782,53.391811,1
-2.117692,53.443486,7
-2.117613,53.561737,4
-2.117528,53.569081,1
-2.117509,53.377303,6
-2.117507,53.431163,1
-2.117506,53.463431,3
-2.117446,53.419909,1
-2.117437,53.454659,3
-2.117389,53.540885,1
-2.117346,53.448996,1
-2.117344,53.546296,1
-2.117334,53.531851,2
-2.117302,53.607299,1
-2.117185,53.385088,1
-2.117056,53.535007,2
-2.116908,53.546871,1
-2.1169,53.456673,1
-2.116883,53.499655,3
-2.116854,53.571248,1
-2.116843,53.539816,2
-2.116745,53.460322,1
-2.116738,53.545577,2
-2.116735,53.533623,2
-2.116725,53.540616,6
-2.116662,53.529039,2
-2.116649,53.370635,1
-2.116634,53.398104,2
-2.116601,53.583436,1
-2.116557,53.463136,1
-2.116443,53.526091,4
-2.116432,53.549407,1
-2.116402,53.544005,2
-2.116398,53.564489,1
-2.116374,53.468053,1
-2.116368,53.54804,1
-2.116337,53.4655,1
-2.116276,53.536571,1
-2.116273,53.552139,3
-2.11626,53.453797,1
-2.116255,53.539789,10
-2.116193,53.550387,1
-2.116128,53.42205,1
-2.116105,53.523646,2
-2.116058,53.528725,1
-2.115992,53.372109,1
-2.115932,53.543349,8
-2.115892,53.556157,3
-2.11582,53.430661,3
-2.115776,53.535997,3
-2.115759,53.612505,1
-2.115756,53.616631,1
-2.115742,53.479289,1
-2.115718,53.608433,1
-2.115686,53.464323,5
-2.115644,53.459766,4
-2.115628,53.531242,1
-2.115625,53.535718,1
-2.115614,53.526307,1
-2.115603,53.455802,4
-2.115594,53.557605,1
-2.115589,53.544715,4
-2.115582,53.525642,1
-2.115565,53.463901,1
-2.115541,53.549165,2
-2.11553,53.55072,1
-2.115483,53.378357,1
-2.115445,53.497275,1
-2.115424,53.639245,1
-2.115334,53.639227,1
-2.115327,53.381755,1
-2.115302,53.561434,1
-2.115301,53.455452,1
-2.1153,53.610438,2
-2.115223,53.465816,1
-2.115172,53.541147,8
-2.115101,53.531863,8
-2.115055,53.586934,3
-2.115041,53.498462,1
-2.115018,53.456675,1
-2.11501,53.464872,1
-2.115005,53.613099,2
-2.114963,53.464036,2
-2.114928,53.540213,7
-2.114914,53.457133,1
-2.114907,53.460261,2
-2.114895,53.539314,2
-2.114857,53.41939,1
-2.114852,53.467865,1
-2.114834,53.61114,1
-2.11481,53.379679,1
-2.114752,53.475461,1
-2.11472,53.480099,1
-2.114696,53.610636,1
-2.11468,53.548896,1
-2.114586,53.542218,10
-2.114528,53.615526,1
-2.114418,53.446311,3
-2.114373,53.452235,1
-2.114364,53.527135,1
-2.114231,53.5279,2
-2.114191,53.535504,2
-2.114169,53.398717,1
-2.114119,53.564662,2
-2.114116,53.468342,1
-2.114062,53.543647,10
-2.114051,53.461107,2
-2.114002,53.470949,1
-2.113992,53.472945,2
-2.113966,53.468882,1
-2.11392,53.54691,3
-2.113883,53.415409,2
-2.113878,53.537032,2
-2.113798,53.524026,1
-2.113784,53.631148,1
-2.113772,53.452649,1
-2.113742,53.531181,1
-2.113734,53.472145,1
-2.11373,53.453692,1
-2.11371,53.541724,1
-2.113683,53.481142,1
-2.113646,53.54043,2
-2.11361,53.453961,2
-2.113596,53.58387,1
-2.113552,53.375842,2
-2.113501,53.604481,1
-2.113456,53.464118,1
-2.113445,53.375312,1
-2.113428,53.368642,1
-2.113409,53.446501,3
-2.113392,53.496486,1
-2.113381,53.469835,2
-2.113313,53.421585,4
-2.113266,53.562173,1
-2.113237,53.455148,1
-2.113215,53.526022,2
-2.113212,53.366773,1
-2.113208,53.444173,1
-2.113179,53.495785,2
-2.113171,53.498212,1
-2.113138,53.525393,4
